370855.7152	193113.5763	274.799677	0.487	0	128	0.018214
370855.7324	193113.3474	274.905001	0.469	0	179	0.018343
370855.7525	193113.1183	275.040094	0.452	0	220	0.016769
370855.7739	193112.8889	275.076009	0.444	0	81	0.014311
370855.7936	193112.6581	275.05425	0.448	0	-50	0.017346
370855.8112	193112.429	274.957203	0.454	0	50	0.022448
370855.8286	193112.2038	274.869694	0.457	0	-131	0.025816
370855.8453	193111.9758	274.85086	0.472	0	-70	0.031182
370855.8607	193111.7455	274.973185	0.511	0	111	0.030053
370855.8782	193111.5143	275.149963	0.496	0	134	0.026819
370855.9002	193111.2822	275.286234	0.504	0	90	0.023717
370855.9177	193111.0618	275.254823	0.497	0	-50	0.025495
370855.9345	193110.8402	275.165165	0.466	0	-109	0.025531
370855.9501	193110.6173	275.049251	0.459	0	-176	0.028377
370855.9665	193110.3979	274.944029	0.47	0	-178	0.032706
370855.982	193110.1656	274.951397	0.48	0	-473	0.03109
370855.9959	193109.9466	275.148284	0.478	0	-241	0.036999
370856.0152	193109.7257	275.838529	0.505	0	-569	0.035431
370856.0584	193109.3497	277.495079	0.518	0	-637	0.029365
370856.1353	193108.992	279.832454	0.493	0	-178	0.006495
370856.2196	193108.7845	282.345172	0.47	0	-50	-0.028498
370856.304	193108.5844	285.449759	0.484	0	-61	-0.06165
370856.3952	193108.4009	288.237345	0.513	0	225	-0.095707
370856.4949	193108.2201	290.918885	0.55	0	786	-0.13755
370856.608	193108.0407	293.419049	0.547	0	65	-0.159512
370856.723	193107.8689	295.456177	0.526	0	-367	-0.158399
370856.849	193107.6861	297.656494	0.431	0	-307	-0.149167
370856.9855	193107.4926	300.281222	0.382	0	-406	-0.149607
370857.1475	193107.2933	303.277176	0.408	0	-529	-0.159039
370857.3151	193107.108	306.620032	0.494	0	184	-0.181817
370857.5062	193106.9347	310.140101	0.604	0	226	-0.202105
370857.9377	193106.8758	313.133729	0.587	0	-252	-0.211164
370858.1884	193106.7554	316.634809	0.467	0	-293	-0.223844
370858.4125	193106.6504	320.174667	0.461	0	59	-0.245199
370858.6192	193106.5484	323.57209	0.55	0	105	-0.257566
370858.8267	193106.4499	326.80827	0.554	0	432	-0.269748
370859.0518	193106.3586	329.95919	0.447	0	-285	-0.273148
370859.285	193106.2789	333.113038	0.318	0	-241	-0.272342
370859.5247	193106.2154	336.231315	0.372	0	-149	-0.281596
370859.7485	193106.1743	339.393534	0.551	0	-106	-0.289628
370859.9675	193106.1438	342.492038	0.65	0	-433	-0.294682
370860.1798	193106.1259	345.758069	0.583	0	-270	-0.305746
370860.4145	193106.1211	349.299612	0.435	0	366	-0.328366
370860.6744	193106.1727	353.435724	0.444	0	1000	-0.366053
370860.9734	193106.531	356.431355	0.543	0	929	-0.400093
370861.2075	193106.5748	358.528387	0.592	0	1000	-0.414576
370861.4378	193106.5932	358.64264	0.538	0	130	-0.401022
370861.6666	193106.5712	357.610496	0.434	0	-1000	-0.349983
370861.9088	193106.5406	356.495717	0.452	0	-828	-0.285921
370862.137	193106.5143	356.57586	0.485	0	-56	-0.252163
370862.3684	193106.4978	357.068786	0.514	0	-69	-0.228616
370862.6031	193106.4908	357.882855	0.475	0	-72	-0.220475
370862.8415	193106.4837	358.574218	0.471	0	70	-0.210257
370863.0697	193106.4835	359.245811	0.479	0	50	-0.20814
370863.3095	193106.4862	359.910729	0.484	0	109	-0.202966
370863.5318	193106.4892	0.6157	0.499	1	200	-0.196139
370863.7545	193106.4981	0.910257	0.505	1	178	-0.191492
370863.9793	193106.509	0.869412	0.499	1	59	-0.180152
370864.1921	193106.5195	1.164584	0.494	1	-84	-0.167099
370864.4058	193106.5283	0.918725	0.491	1	-183	-0.152599
370864.6097	193106.5369	1.166555	0.492	1	-145	-0.139284
370864.8159	193106.5425	0.948606	0.493	1	-153	-0.125843
370865.018	193106.551	1.233324	0.492	1	-52	-0.11497
370865.2137	193106.561	1.576736	0.489	1	-50	-0.111102
